
39.9461119,-74.9611075
39.8804735,-74.8859521
39.9002547,-74.82377699999999
39.9597644,-74.95857339999999
40.0772436,-74.8566903
39.9897446,-74.98850039999999
39.9225514,-74.9352169
40.0130322,-74.8952201
40.0406853,-74.7644289
39.5850261,-74.95333099999999
40.0031,-74.935
39.9967604,-75.00282039999999
40.0120008,-74.79413989999999
40.0019408,-74.6248075
39.9370768,-74.7939815
40.0852575,-74.561026
39.8809481,-74.88680389999999
40.0300471,-74.8033646
39.9920725,-74.8850562
39.8444999,-74.8796
39.8282112,-74.8757947
39.8795637,-74.82686149999999
39.637244,-74.50114200000002
39.6265609,-74.445487
39.61308500000001,-74.500226
39.689232,-74.543701
40.0040883,-74.8207788
39.978938,-74.7425056
39.643728,-74.7571147
39.9595941,-74.50969529999999
40.0087516,-75.04152359999999
40.0379869,-74.7672996
39.9530534,-74.8070286
39.6210643,-74.4225866
40.0040383,-74.90009189999999
39.9340605,-74.5228916
40.407883,-74.9782238
39.9169737,-74.8057029
40.0064647,-74.62037099999999
39.9370896,-74.7522168
39.9396372,-74.84468199999999
40.0761948,-74.8570867
39.9968502,-74.7894093
39.9863252,-74.7497772
39.9556548,-74.9300566
39.6439163,-74.6467516
39.99903,-74.77685939999999
39.8526993,-75.02254700000002
39.9013661,-75.0833123
39.8940034,-75.0716549
39.89787,-75.03281400000002
39.9520465,-75.0477714
39.9166192,-75.0712235
39.7716293,-74.8997497
39.9220185,-75.12119840000001
39.7898879,-74.92777319999999
39.8946759,-75.03012869999999
39.984675,-75.020563
39.882281,-75.0265909
39.8976388,-75.03339179999999
39.9156808,-75.0654483
39.9242499,-75.0665902
,
39.8623242,-75.0383891
39.8539722,-75.02031590000001
39.9118809,-74.96672339999999
39.9520777,-75.0363811
39.8915672,-74.969166
39.9440895,-75.130656
39.944358,-75.1305151
39.7766579,-74.8285065
39.9174738,-75.0734572
39.9331173,-74.9624087
39.8142775,-74.922201
39.8158381,-74.92862509999999
39.6718212,-74.86898099999999
39.738343,-74.886403
39.9267733,-75.0732519
39.9144867,-75.0846542
39.800573,-74.939545
39.8371272,-74.964439
39.9636203,-74.9457654
39.7356836,-75.00829329999999
39.8497086,-75.0020467
39.946638,-75.1206703
39.8981649,-75.0316026
39.942495,-75.0255696
39.9464043,-75.02875949999999
39.91554379999999,-75.0693735
37.0895603,-95.7130024
39.9002383,-75.0374764
39.9123876,-75.0538943
39.918814,-75.076633
39.7980527,-74.9404228
39.8011888,-75.0662024
39.9171135,-75.0722823
39.9416704,-75.12996729999999
39.9144867,-75.0846542
40.0765004,-74.8579738
39.9475461,-75.12318259999999
39.936039,-75.02844
39.9167243,-75.0711589
39.89969490000001,-75.0200649
39.9006773,-75.0752138
39.7546526,-75.0277326
39.8479434,-74.9321732
39.9581198,-75.0247432
39.628395,-74.868634
39.7367471,-75.0500033
39.8353962,-74.9584891
39.87929159999999,-75.0334568
39.947384,-74.9832048
39.8067656,-75.00027349999999
39.9138589,-75.010038
39.9425621,-75.1209094
39.9425621,-75.1209094
39.8179174,-75.0589244
39.8026488,-74.9467532
40.0223354,-74.9426603
39.894867,-75.01028
39.9236468,-75.0669954
39.885518,-75.05359039999999
39.9041076,-75.0321526
39.8995176,-75.029039
39.9424046,-75.1236485
39.9419564,-75.1309935
39.920579,-75.1193511
39.8990328,-75.0304025
39.8974018,-75.0322071
39.8671437,-75.0370946
